Executable,OMP_NUM_THREADS,OMP_PROC_BIND,OMP_SCHEDULE,Execution Time (s)
LU_l2norm,16,true,dynamic,0.001307
LU_pintgr,16,true,dynamic,0.000406
LU_buts,16,true,guided,0.002631
LU_erhs,16,true,guided,0.028969
LU_jacu,16,true,guided,0.000107
LU_l2norm,16,true,guided,0.001164
LU_pintgr,16,true,guided,0.000311
LU_buts,16,false,static,0.000171
LU_erhs,16,false,static,0.020366
LU_jacu,16,false,static,6.8e-05
LU_l2norm,16,false,static,0.001265
LU_pintgr,16,false,static,0.000141
LU_buts,16,false,dynamic,0.002483
LU_erhs,16,false,dynamic,0.029696
LU_jacu,16,false,dynamic,0.000128
LU_l2norm,16,false,dynamic,0.001249
LU_pintgr,16,false,dynamic,0.000353
LU_buts,16,false,guided,0.002548
LU_erhs,16,false,guided,0.02694
LU_jacu,16,false,guided,0.000111
LU_l2norm,16,false,guided,0.00142
LU_pintgr,16,false,guided,0.000304
LU_buts,16,spread,static,0.000217
LU_erhs,16,spread,static,0.019073
LU_jacu,16,spread,static,7e-05
LU_l2norm,16,spread,static,0.00093
LU_pintgr,16,spread,static,0.000153
LU_buts,16,spread,dynamic,0.0027
LU_erhs,16,spread,dynamic,0.0309
LU_jacu,16,spread,dynamic,0.000134
LU_l2norm,16,spread,dynamic,0.001266
LU_pintgr,16,spread,dynamic,0.000421
LU_buts,16,spread,guided,0.002674
LU_erhs,16,spread,guided,0.027816
LU_jacu,16,spread,guided,0.000106
LU_l2norm,16,spread,guided,0.001216
LU_pintgr,16,spread,guided,0.000369
LU_buts,16,close,static,0.000175
LU_erhs,16,close,static,0.022915
LU_jacu,16,close,static,0.000229
LU_l2norm,16,close,static,0.002077
LU_pintgr,16,close,static,0.00019
LU_buts,16,close,dynamic,0.002537
LU_erhs,16,close,dynamic,0.030067
LU_jacu,16,close,dynamic,0.000256
LU_l2norm,16,close,dynamic,0.00207
LU_pintgr,16,close,dynamic,0.000459
LU_buts,16,close,guided,0.002384
LU_erhs,16,close,guided,0.02559
LU_jacu,16,close,guided,0.000232
LU_l2norm,16,close,guided,0.002064
LU_pintgr,16,close,guided,0.000366
LU_buts,24,true,static,0.000156
LU_erhs,24,true,static,0.014802
LU_jacu,24,true,static,5.1e-05
LU_l2norm,24,true,static,0.00086
LU_pintgr,24,true,static,0.000153
LU_buts,24,true,dynamic,0.002611
LU_erhs,24,true,dynamic,0.021342
LU_jacu,24,true,dynamic,9.1e-05
LU_l2norm,24,true,dynamic,0.001131
LU_pintgr,24,true,dynamic,0.000358
LU_buts,24,true,guided,0.002603
LU_erhs,24,true,guided,0.02095
LU_jacu,24,true,guided,8.6e-05
LU_l2norm,24,true,guided,0.00119
LU_pintgr,24,true,guided,0.000366
LU_buts,24,false,static,0.000161
LU_erhs,24,false,static,0.013871
LU_jacu,24,false,static,4.9e-05
LU_l2norm,24,false,static,0.001166
LU_pintgr,24,false,static,0.000141
LU_buts,24,false,dynamic,0.002598
LU_erhs,24,false,dynamic,0.021777
LU_jacu,24,false,dynamic,9e-05
LU_l2norm,24,false,dynamic,0.001679
LU_pintgr,24,false,dynamic,0.000377
LU_buts,24,false,guided,0.002661
LU_erhs,24,false,guided,0.021964
LU_jacu,24,false,guided,0.000109
LU_l2norm,24,false,guided,0.00159
LU_pintgr,24,false,guided,0.000414
LU_buts,24,spread,static,0.000151
LU_erhs,24,spread,static,0.014782
LU_jacu,24,spread,static,4.8e-05
LU_l2norm,24,spread,static,0.00085
LU_pintgr,24,spread,static,0.000197
LU_buts,24,spread,dynamic,0.002613
LU_erhs,24,spread,dynamic,0.022239
LU_jacu,24,spread,dynamic,9e-05
LU_l2norm,24,spread,dynamic,0.001194
LU_pintgr,24,spread,dynamic,0.00036
LU_buts,24,spread,guided,0.002618
LU_erhs,24,spread,guided,0.02042
LU_jacu,24,spread,guided,8.5e-05
LU_l2norm,24,spread,guided,0.001161
LU_pintgr,24,spread,guided,0.000366
LU_buts,24,close,static,0.000123
LU_erhs,24,close,static,0.016317
LU_jacu,24,close,static,0.000146
LU_l2norm,24,close,static,0.001545
LU_pintgr,24,close,static,0.000132
LU_buts,24,close,dynamic,0.002451
LU_erhs,24,close,dynamic,0.021916
LU_jacu,24,close,dynamic,0.000162
LU_l2norm,24,close,dynamic,0.001489
LU_pintgr,24,close,dynamic,0.00031
LU_buts,24,close,guided,0.002406
LU_erhs,24,close,guided,0.020569
LU_jacu,24,close,guided,0.000161
LU_l2norm,24,close,guided,0.00147
LU_pintgr,24,close,guided,0.000417
LU_buts,32,true,static,0.000104
LU_erhs,32,true,static,0.011059
LU_jacu,32,true,static,4.2e-05
LU_l2norm,32,true,static,0.000849
LU_pintgr,32,true,static,0.000218
LU_buts,32,true,dynamic,0.002622
LU_erhs,32,true,dynamic,0.018737
LU_jacu,32,true,dynamic,7.2e-05
LU_l2norm,32,true,dynamic,0.001179
LU_pintgr,32,true,dynamic,0.000351
LU_buts,32,true,guided,0.002558
LU_erhs,32,true,guided,0.018144
LU_jacu,32,true,guided,6.7e-05
LU_l2norm,32,true,guided,0.001271
LU_pintgr,32,true,guided,0.00037
LU_buts,32,false,static,0.000108
LU_erhs,32,false,static,0.011611
LU_jacu,32,false,static,4.3e-05
LU_l2norm,32,false,static,0.001483
LU_pintgr,32,false,static,0.000146
LU_buts,32,false,dynamic,0.002608
LU_erhs,32,false,dynamic,0.019712
LU_jacu,32,false,dynamic,7.3e-05
LU_l2norm,32,false,dynamic,0.001515
LU_pintgr,32,false,dynamic,0.000304
LU_buts,32,false,guided,0.002587
LU_erhs,32,false,guided,0.019889
LU_jacu,32,false,guided,8.8e-05
LU_l2norm,32,false,guided,0.001541
LU_pintgr,32,false,guided,0.000412
LU_buts,32,spread,static,0.000108
LU_erhs,32,spread,static,0.011219
LU_jacu,32,spread,static,3.9e-05
LU_l2norm,32,spread,static,0.000811
LU_pintgr,32,spread,static,0.000193
LU_buts,32,spread,dynamic,0.002663
LU_erhs,32,spread,dynamic,0.018494
LU_jacu,32,spread,dynamic,7.5e-05
LU_l2norm,32,spread,dynamic,0.001246
LU_pintgr,32,spread,dynamic,0.000382
LU_buts,32,spread,guided,0.002625
LU_erhs,32,spread,guided,0.018196
LU_jacu,32,spread,guided,6.8e-05
LU_l2norm,32,spread,guided,0.001195
LU_pintgr,32,spread,guided,0.00035
LU_buts,32,close,static,8.2e-05
LU_erhs,32,close,static,0.012387
LU_jacu,32,close,static,0.000121
LU_l2norm,32,close,static,0.001383
LU_pintgr,32,close,static,0.000121
LU_buts,32,close,dynamic,0.002452
LU_erhs,32,close,dynamic,0.018117
LU_jacu,32,close,dynamic,0.000121
LU_l2norm,32,close,dynamic,0.001344
LU_pintgr,32,close,dynamic,0.000206
LU_buts,32,close,guided,0.002413
LU_erhs,32,close,guided,0.017639
LU_jacu,32,close,guided,0.00012
LU_l2norm,32,close,guided,0.001428
LU_pintgr,32,close,guided,0.000213
LU_buts,40,true,static,8.1e-05
LU_erhs,40,true,static,0.00956
LU_jacu,40,true,static,3.7e-05
LU_l2norm,40,true,static,0.000891
LU_pintgr,40,true,static,0.00022
LU_buts,40,true,dynamic,0.002653
LU_erhs,40,true,dynamic,0.01725
LU_jacu,40,true,dynamic,6e-05
LU_l2norm,40,true,dynamic,0.001221
LU_pintgr,40,true,dynamic,0.000362
LU_buts,40,true,guided,0.002683
LU_erhs,40,true,guided,0.016398
LU_jacu,40,true,guided,6.2e-05
LU_l2norm,40,true,guided,0.001243
LU_pintgr,40,true,guided,0.000351
LU_buts,40,false,static,8.2e-05
LU_erhs,40,false,static,0.017549
LU_jacu,40,false,static,3.8e-05
LU_l2norm,40,false,static,0.001243
LU_pintgr,40,false,static,0.000214
LU_buts,40,false,dynamic,0.002649
LU_erhs,40,false,dynamic,0.018322
LU_jacu,40,false,dynamic,8.7e-05
LU_l2norm,40,false,dynamic,0.001205
LU_pintgr,40,false,dynamic,0.000341
LU_buts,40,false,guided,0.002551
LU_erhs,40,false,guided,0.021013
LU_jacu,40,false,guided,7.1e-05
LU_l2norm,40,false,guided,0.001505
LU_pintgr,40,false,guided,0.000363
LU_buts,40,spread,static,8.1e-05
LU_erhs,40,spread,static,0.009494
LU_jacu,40,spread,static,3.7e-05
LU_l2norm,40,spread,static,0.000908
LU_pintgr,40,spread,static,0.000228
LU_buts,40,spread,dynamic,0.002671
LU_erhs,40,spread,dynamic,0.016645
LU_jacu,40,spread,dynamic,6.1e-05
LU_l2norm,40,spread,dynamic,0.001276
LU_pintgr,40,spread,dynamic,0.000339
LU_buts,40,spread,guided,0.002655
LU_erhs,40,spread,guided,0.016635
LU_jacu,40,spread,guided,6.4e-05
LU_l2norm,40,spread,guided,0.001163
LU_pintgr,40,spread,guided,0.00037
LU_buts,40,close,static,6.5e-05
LU_erhs,40,close,static,0.010693
LU_jacu,40,close,static,9.5e-05
LU_l2norm,40,close,static,0.001459
LU_pintgr,40,close,static,0.000114
LU_buts,40,close,dynamic,0.002514
LU_erhs,40,close,dynamic,0.016813
LU_jacu,40,close,dynamic,9.6e-05
LU_l2norm,40,close,dynamic,0.001528
LU_pintgr,40,close,dynamic,0.000192
LU_buts,40,close,guided,0.002439
LU_erhs,40,close,guided,0.017087
LU_jacu,40,close,guided,9.8e-05
LU_l2norm,40,close,guided,0.001405
LU_pintgr,40,close,guided,0.000196
LU_buts,48,true,static,0.00011
LU_erhs,48,true,static,0.00966
LU_jacu,48,true,static,2.6e-05
LU_l2norm,48,true,static,0.000896
LU_pintgr,48,true,static,0.000167
LU_buts,48,true,dynamic,0.002656
LU_erhs,48,true,dynamic,0.015883
LU_jacu,48,true,dynamic,5.3e-05
LU_l2norm,48,true,dynamic,0.00142
LU_pintgr,48,true,dynamic,0.000383
LU_buts,48,true,guided,0.002659
LU_erhs,48,true,guided,0.015713
LU_jacu,48,true,guided,5.5e-05
LU_l2norm,48,true,guided,0.001396
LU_pintgr,48,true,guided,0.000349
LU_buts,48,false,static,0.000105
LU_erhs,48,false,static,0.019082
LU_jacu,48,false,static,3.3e-05
LU_l2norm,48,false,static,0.001832
LU_pintgr,48,false,static,0.000208
LU_buts,48,false,dynamic,0.002687
LU_erhs,48,false,dynamic,0.020161
LU_jacu,48,false,dynamic,8.4e-05
LU_l2norm,48,false,dynamic,0.001281
LU_pintgr,48,false,dynamic,0.000284
LU_buts,48,false,guided,0.002585
LU_erhs,48,false,guided,0.018104
LU_jacu,48,false,guided,7.8e-05
LU_l2norm,48,false,guided,0.001266
LU_pintgr,48,false,guided,0.000339
LU_buts,48,spread,static,9.4e-05
LU_erhs,48,spread,static,0.009523
LU_jacu,48,spread,static,3.5e-05
LU_l2norm,48,spread,static,0.001016
LU_pintgr,48,spread,static,0.000166
LU_buts,48,spread,dynamic,0.002714
LU_erhs,48,spread,dynamic,0.015227
LU_jacu,48,spread,dynamic,5.1e-05
LU_l2norm,48,spread,dynamic,0.001314
LU_pintgr,48,spread,dynamic,0.000319
LU_buts,48,spread,guided,0.002749
LU_erhs,48,spread,guided,0.015213
LU_jacu,48,spread,guided,5.5e-05
LU_l2norm,48,spread,guided,0.001468
LU_pintgr,48,spread,guided,0.000347
LU_buts,48,close,static,0.0001
LU_erhs,48,close,static,0.010906
LU_jacu,48,close,static,6.7e-05
LU_l2norm,48,close,static,0.00169
LU_pintgr,48,close,static,0.000177
LU_buts,48,close,dynamic,0.002526
LU_erhs,48,close,dynamic,0.017545
LU_jacu,48,close,dynamic,8.3e-05
LU_l2norm,48,close,dynamic,0.001556
LU_pintgr,48,close,dynamic,0.000253
LU_buts,48,close,guided,0.002516
LU_erhs,48,close,guided,0.017093
LU_jacu,48,close,guided,8.8e-05
LU_l2norm,48,close,guided,0.001565
LU_pintgr,48,close,guided,0.000202
LU_buts,64,true,static,7.5e-05
LU_erhs,64,true,static,0.007945
LU_jacu,64,true,static,3.3e-05
LU_l2norm,64,true,static,0.001063
LU_pintgr,64,true,static,0.000176
LU_buts,64,true,dynamic,0.002698
LU_erhs,64,true,dynamic,0.014401
LU_jacu,64,true,dynamic,4.3e-05
LU_l2norm,64,true,dynamic,0.001341
LU_pintgr,64,true,dynamic,0.000372
LU_buts,64,true,guided,0.002628
LU_erhs,64,true,guided,0.014664
LU_jacu,64,true,guided,4.2e-05
LU_l2norm,64,true,guided,0.001485
LU_pintgr,64,true,guided,0.000335
LU_buts,64,false,static,8e-05
LU_erhs,64,false,static,0.013301
LU_jacu,64,false,static,2.5e-05
LU_l2norm,64,false,static,0.001282
LU_pintgr,64,false,static,0.000201
LU_buts,64,false,dynamic,0.002627
LU_erhs,64,false,dynamic,0.018554
LU_jacu,64,false,dynamic,8.8e-05
LU_l2norm,64,false,dynamic,0.001448
LU_pintgr,64,false,dynamic,0.000322
LU_buts,64,false,guided,0.002643
LU_erhs,64,false,guided,0.017487
LU_jacu,64,false,guided,7.5e-05
LU_l2norm,64,false,guided,0.001256
LU_pintgr,64,false,guided,0.000296
LU_buts,64,spread,static,7.5e-05
LU_erhs,64,spread,static,0.008382
LU_jacu,64,spread,static,3e-05
LU_l2norm,64,spread,static,0.001093
LU_pintgr,64,spread,static,0.000236
LU_buts,64,spread,dynamic,0.002581
LU_erhs,64,spread,dynamic,0.014659
LU_jacu,64,spread,dynamic,4.3e-05
LU_l2norm,64,spread,dynamic,0.001277
LU_pintgr,64,spread,dynamic,0.000317
LU_buts,64,spread,guided,0.002591
LU_erhs,64,spread,guided,0.014723
LU_jacu,64,spread,guided,4.9e-05
LU_l2norm,64,spread,guided,0.00147
LU_pintgr,64,spread,guided,0.000307
LU_buts,64,close,static,7.3e-05
LU_erhs,64,close,static,0.009034
LU_jacu,64,close,static,4.8e-05
LU_l2norm,64,close,static,0.001465
LU_pintgr,64,close,static,0.000201
LU_buts,64,close,dynamic,0.002489
LU_erhs,64,close,dynamic,0.016904
LU_jacu,64,close,dynamic,6.2e-05
LU_l2norm,64,close,dynamic,0.00167
LU_pintgr,64,close,dynamic,0.000307
LU_buts,64,close,guided,0.002435
LU_erhs,64,close,guided,0.017035
LU_jacu,64,close,guided,6.5e-05
LU_l2norm,64,close,guided,0.001697
LU_pintgr,64,close,guided,0.000212
LU_buts,96,true,static,5.6e-05
LU_erhs,96,true,static,0.01202
LU_jacu,96,true,static,2.1e-05
LU_l2norm,96,true,static,0.001204
LU_pintgr,96,true,static,0.000289
LU_buts,96,true,dynamic,0.002737
LU_erhs,96,true,dynamic,0.01326
LU_jacu,96,true,dynamic,3.1e-05
LU_l2norm,96,true,dynamic,0.001513
LU_pintgr,96,true,dynamic,0.000331
LU_buts,96,true,guided,0.002643
LU_erhs,96,true,guided,0.01276
LU_jacu,96,true,guided,3e-05
LU_l2norm,96,true,guided,0.001433
LU_pintgr,96,true,guided,0.000365
LU_buts,96,false,static,4.7e-05
LU_erhs,96,false,static,0.012256
LU_jacu,96,false,static,2.6e-05
LU_l2norm,96,false,static,0.001336
LU_pintgr,96,false,static,0.000262
LU_buts,96,false,dynamic,0.002968
LU_erhs,96,false,dynamic,0.016941
LU_jacu,96,false,dynamic,7.9e-05
LU_l2norm,96,false,dynamic,0.001749
LU_pintgr,96,false,dynamic,0.000441
LU_buts,96,false,guided,0.002712
LU_erhs,96,false,guided,0.027994
LU_jacu,96,false,guided,5.4e-05
LU_l2norm,96,false,guided,0.002461
LU_pintgr,96,false,guided,0.000335
LU_buts,96,spread,static,5.7e-05
LU_erhs,96,spread,static,0.011943
LU_jacu,96,spread,static,2e-05
LU_l2norm,96,spread,static,0.001314
LU_pintgr,96,spread,static,0.000362
LU_buts,96,spread,dynamic,0.002636
LU_erhs,96,spread,dynamic,0.012597
LU_jacu,96,spread,dynamic,3.8e-05
LU_l2norm,96,spread,dynamic,0.001554
LU_pintgr,96,spread,dynamic,0.000235
LU_buts,96,spread,guided,0.002664
LU_erhs,96,spread,guided,0.01312
LU_jacu,96,spread,guided,3.2e-05
LU_l2norm,96,spread,guided,0.001374
LU_pintgr,96,spread,guided,0.000339
LU_buts,96,close,static,5e-05
LU_erhs,96,close,static,0.00804
LU_jacu,96,close,static,3.6e-05
LU_l2norm,96,close,static,0.001663
LU_pintgr,96,close,static,0.00019
LU_buts,96,close,dynamic,0.002617
LU_erhs,96,close,dynamic,0.016913
LU_jacu,96,close,dynamic,4.3e-05
LU_l2norm,96,close,dynamic,0.00234
LU_pintgr,96,close,dynamic,0.000254
LU_buts,96,close,guided,0.002562
LU_erhs,96,close,guided,0.016193
LU_jacu,96,close,guided,4.2e-05
LU_l2norm,96,close,guided,0.002311
LU_pintgr,96,close,guided,0.000257
LU_buts,128,true,static,6e-05
LU_erhs,128,true,static,0.012566
LU_jacu,128,true,static,2.4e-05
LU_l2norm,128,true,static,0.001299
LU_pintgr,128,true,static,0.00014
LU_buts,128,true,dynamic,0.00262
LU_erhs,128,true,dynamic,0.013774
LU_jacu,128,true,dynamic,3.1e-05
LU_l2norm,128,true,dynamic,0.001567
LU_pintgr,128,true,dynamic,0.000237
LU_buts,128,true,guided,0.002695
LU_erhs,128,true,guided,0.013195
LU_jacu,128,true,guided,3.1e-05
LU_l2norm,128,true,guided,0.001607
LU_pintgr,128,true,guided,0.000415
LU_buts,128,false,static,6e-05
LU_erhs,128,false,static,0.021794
LU_jacu,128,false,static,1.5e-05
LU_l2norm,128,false,static,0.001468
LU_pintgr,128,false,static,0.000276
LU_buts,128,false,dynamic,0.003055
LU_erhs,128,false,dynamic,0.027632
LU_jacu,128,false,dynamic,5.3e-05
LU_l2norm,128,false,dynamic,0.002657
LU_pintgr,128,false,dynamic,0.000267
LU_buts,128,false,guided,0.003044
LU_erhs,128,false,guided,0.03048
LU_jacu,128,false,guided,4.2e-05
LU_l2norm,128,false,guided,0.003199
LU_pintgr,128,false,guided,0.000519
LU_buts,128,spread,static,5e-05
LU_erhs,128,spread,static,0.012481
LU_jacu,128,spread,static,2.3e-05
LU_l2norm,128,spread,static,0.001337
LU_pintgr,128,spread,static,0.000327
LU_buts,128,spread,dynamic,0.002594
LU_erhs,128,spread,dynamic,0.013479
LU_jacu,128,spread,dynamic,2.8e-05
LU_l2norm,128,spread,dynamic,0.001596
LU_pintgr,128,spread,dynamic,0.000234
LU_buts,128,spread,guided,0.002649
LU_erhs,128,spread,guided,0.013122
LU_jacu,128,spread,guided,3e-05
LU_l2norm,128,spread,guided,0.001654
LU_pintgr,128,spread,guided,0.000241
LU_buts,128,close,static,5.2e-05
LU_erhs,128,close,static,0.007771
LU_jacu,128,close,static,3.1e-05
LU_l2norm,128,close,static,0.001956
LU_pintgr,128,close,static,0.000318
LU_buts,128,close,dynamic,0.00282
LU_erhs,128,close,dynamic,0.013165
LU_jacu,128,close,dynamic,4.1e-05
LU_l2norm,128,close,dynamic,0.001516
LU_pintgr,128,close,dynamic,0.000366
LU_buts,128,close,guided,0.002857
LU_erhs,128,close,guided,0.013953
LU_jacu,128,close,guided,4.1e-05
LU_l2norm,128,close,guided,0.001681
LU_pintgr,128,close,guided,0.00018
LU_buts,160,true,static,2e-05
LU_erhs,160,true,static,0.012114
LU_jacu,160,true,static,2.2e-05
LU_l2norm,160,true,static,0.001424
LU_pintgr,160,true,static,0.000351
LU_buts,160,true,dynamic,0.002654
LU_erhs,160,true,dynamic,0.012221
LU_jacu,160,true,dynamic,2.1e-05
LU_l2norm,160,true,dynamic,0.00148
LU_pintgr,160,true,dynamic,0.000263
LU_buts,160,true,guided,0.00259
LU_erhs,160,true,guided,0.012378
LU_jacu,160,true,guided,2e-05
LU_l2norm,160,true,guided,0.001374
LU_pintgr,160,true,guided,0.000267
LU_buts,160,false,static,1.7e-05
LU_erhs,160,false,static,0.025297
LU_jacu,160,false,static,1.9e-05
LU_l2norm,160,false,static,0.007522
LU_pintgr,160,false,static,0.000295
LU_buts,160,false,dynamic,0.003152
LU_erhs,160,false,dynamic,0.036349
LU_jacu,160,false,dynamic,1.4e-05
LU_l2norm,160,false,dynamic,0.004004
LU_pintgr,160,false,dynamic,0.000435
LU_buts,160,false,guided,0.003122
LU_erhs,160,false,guided,0.050953
LU_jacu,160,false,guided,1.6e-05
LU_l2norm,160,false,guided,0.005497
LU_pintgr,160,false,guided,0.000611
LU_buts,160,spread,static,2e-05
LU_erhs,160,spread,static,0.012798
LU_jacu,160,spread,static,2.3e-05
LU_l2norm,160,spread,static,0.001343
LU_pintgr,160,spread,static,0.000405
LU_buts,160,spread,dynamic,0.002755
LU_erhs,160,spread,dynamic,0.01183
LU_jacu,160,spread,dynamic,1.5e-05
LU_l2norm,160,spread,dynamic,0.001634
LU_pintgr,160,spread,dynamic,0.000326
LU_buts,160,spread,guided,0.002612
LU_erhs,160,spread,guided,0.012323
LU_jacu,160,spread,guided,2e-05
LU_l2norm,160,spread,guided,0.001408
LU_pintgr,160,spread,guided,0.000237
LU_buts,160,close,static,2.5e-05
LU_erhs,160,close,static,0.013574
LU_jacu,160,close,static,2.6e-05
LU_l2norm,160,close,static,0.001509
LU_pintgr,160,close,static,0.000365
LU_buts,160,close,dynamic,0.002648
LU_erhs,160,close,dynamic,0.012917
LU_jacu,160,close,dynamic,1.9e-05
LU_l2norm,160,close,dynamic,0.00176
LU_pintgr,160,close,dynamic,0.000224
LU_buts,160,close,guided,0.002718
LU_erhs,160,close,guided,0.012096
LU_jacu,160,close,guided,2e-05
LU_l2norm,160,close,guided,0.001726
LU_pintgr,160,close,guided,0.000231
LU_buts,192,true,static,1e-06
LU_erhs,192,true,static,0.012373
LU_jacu,192,true,static,1e-06
LU_l2norm,192,true,static,0.001471
LU_pintgr,192,true,static,0.000683
LU_buts,192,true,dynamic,0.000216
LU_erhs,192,true,dynamic,0.012551
LU_jacu,192,true,dynamic,6e-06
LU_l2norm,192,true,dynamic,0.001578
LU_pintgr,192,true,dynamic,0.000225
LU_buts,192,true,guided,0.000145
LU_erhs,192,true,guided,0.012663
LU_jacu,192,true,guided,5e-06
LU_l2norm,192,true,guided,0.001572
LU_pintgr,192,true,guided,0.000231
LU_buts,192,false,static,1e-06
LU_erhs,192,false,static,0.038338
LU_jacu,192,false,static,1e-06
LU_l2norm,192,false,static,0.003473
LU_pintgr,192,false,static,0.000401
LU_buts,192,false,dynamic,0.00028
LU_erhs,192,false,dynamic,0.049721
LU_jacu,192,false,dynamic,5e-06
LU_l2norm,192,false,dynamic,0.00549
LU_pintgr,192,false,dynamic,0.000264
LU_buts,192,false,guided,9.4e-05
LU_erhs,192,false,guided,0.03226
LU_jacu,192,false,guided,4e-06
LU_l2norm,192,false,guided,0.002541
LU_pintgr,192,false,guided,0.000263
LU_buts,192,spread,static,1e-06
LU_erhs,192,spread,static,0.012966
LU_jacu,192,spread,static,1e-06
LU_l2norm,192,spread,static,0.001587
LU_pintgr,192,spread,static,0.000591
LU_buts,192,spread,dynamic,0.000317
LU_erhs,192,spread,dynamic,0.02271
LU_jacu,192,spread,dynamic,7e-06
LU_l2norm,192,spread,dynamic,0.001383
LU_pintgr,192,spread,dynamic,0.000229
LU_buts,192,spread,guided,7.6e-05
LU_erhs,192,spread,guided,0.013643
LU_jacu,192,spread,guided,5e-06
LU_l2norm,192,spread,guided,0.001656
LU_pintgr,192,spread,guided,0.000239
LU_buts,192,close,static,1e-06
LU_erhs,192,close,static,0.013606
LU_jacu,192,close,static,1e-06
LU_l2norm,192,close,static,0.001475
LU_pintgr,192,close,static,0.000284
LU_buts,192,close,dynamic,0.000235
LU_erhs,192,close,dynamic,0.022433
LU_jacu,192,close,dynamic,5e-06
LU_l2norm,192,close,dynamic,0.001468
LU_pintgr,192,close,dynamic,0.000232
LU_buts,192,close,guided,0.000206
LU_erhs,192,close,guided,0.011956
LU_jacu,192,close,guided,6e-06
LU_l2norm,192,close,guided,0.001447
LU_pintgr,192,close,guided,0.000209
LU_buts,4,true,static,0.000893
LU_erhs,4,true,static,0.070146
LU_jacu,4,true,static,0.000268
LU_l2norm,4,true,static,0.001535
LU_pintgr,4,true,static,0.000437
LU_buts,4,true,dynamic,0.002541
LU_erhs,4,true,dynamic,0.101074
LU_jacu,4,true,dynamic,0.00056
LU_l2norm,4,true,dynamic,0.001882
LU_pintgr,4,true,dynamic,0.000938
LU_buts,4,true,guided,0.00257
LU_erhs,4,true,guided,0.077682
LU_jacu,4,true,guided,0.000328
LU_l2norm,4,true,guided,0.002
LU_pintgr,4,true,guided,0.000654
LU_buts,4,false,static,0.000929
LU_erhs,4,false,static,0.066764
LU_jacu,4,false,static,0.000268
LU_l2norm,4,false,static,0.001921
LU_pintgr,4,false,static,0.000431
LU_buts,4,false,dynamic,0.002506
LU_erhs,4,false,dynamic,0.090118
LU_jacu,4,false,dynamic,0.00048
LU_l2norm,4,false,dynamic,0.001843
LU_pintgr,4,false,dynamic,0.000813
LU_buts,4,false,guided,0.002487
LU_erhs,4,false,guided,0.071377
LU_jacu,4,false,guided,0.000311
LU_l2norm,4,false,guided,0.001893
LU_pintgr,4,false,guided,0.000575
LU_buts,4,spread,static,0.000859
LU_erhs,4,spread,static,0.07008
LU_jacu,4,spread,static,0.000271
LU_l2norm,4,spread,static,0.001561
LU_pintgr,4,spread,static,0.000395
LU_buts,4,spread,dynamic,0.002567
LU_erhs,4,spread,dynamic,0.098897
LU_jacu,4,spread,dynamic,0.00055
LU_l2norm,4,spread,dynamic,0.001885
LU_pintgr,4,spread,dynamic,0.000948
LU_buts,4,spread,guided,0.002605
LU_erhs,4,spread,guided,0.078243
LU_jacu,4,spread,guided,0.000326
LU_l2norm,4,spread,guided,0.001817
LU_pintgr,4,spread,guided,0.000651
LU_buts,4,close,static,0.000645
LU_erhs,4,close,static,0.071192
LU_jacu,4,close,static,0.000508
LU_l2norm,4,close,static,0.0043
LU_pintgr,4,close,static,0.00032
LU_buts,4,close,dynamic,0.002409
LU_erhs,4,close,dynamic,0.073175
LU_jacu,4,close,dynamic,0.000619
LU_l2norm,4,close,dynamic,0.004306
LU_pintgr,4,close,dynamic,0.000334
LU_buts,4,close,guided,0.002442
LU_erhs,4,close,guided,0.069783
LU_jacu,4,close,guided,0.000624
LU_l2norm,4,close,guided,0.004309
LU_pintgr,4,close,guided,0.000321
LU_buts,8,true,static,0.000447
LU_erhs,8,true,static,0.035214
LU_jacu,8,true,static,0.000133
LU_l2norm,8,true,static,0.000991
LU_pintgr,8,true,static,0.000196
LU_buts,8,true,dynamic,0.002596
LU_erhs,8,true,dynamic,0.057637
LU_jacu,8,true,dynamic,0.000267
LU_l2norm,8,true,dynamic,0.001478
LU_pintgr,8,true,dynamic,0.000485
LU_buts,8,true,guided,0.002588
LU_erhs,8,true,guided,0.046862
LU_jacu,8,true,guided,0.000183
LU_l2norm,8,true,guided,0.001392
LU_pintgr,8,true,guided,0.000313
LU_buts,8,false,static,0.000453
LU_erhs,8,false,static,0.035612
LU_jacu,8,false,static,0.000134
LU_l2norm,8,false,static,0.001265
LU_pintgr,8,false,static,0.000177
LU_buts,8,false,dynamic,0.002621
LU_erhs,8,false,dynamic,0.054001
LU_jacu,8,false,dynamic,0.000278
LU_l2norm,8,false,dynamic,0.001398
LU_pintgr,8,false,dynamic,0.000463
LU_buts,8,false,guided,0.002582
LU_erhs,8,false,guided,0.043429
LU_jacu,8,false,guided,0.00018
LU_l2norm,8,false,guided,0.001398
LU_pintgr,8,false,guided,0.000342
LU_buts,8,spread,static,0.000454
LU_erhs,8,spread,static,0.035291
LU_jacu,8,spread,static,0.000133
LU_l2norm,8,spread,static,0.00095
LU_pintgr,8,spread,static,0.000171
LU_buts,8,spread,dynamic,0.00258
LU_erhs,8,spread,dynamic,0.057543
LU_jacu,8,spread,dynamic,0.000279
LU_l2norm,8,spread,dynamic,0.001445
LU_pintgr,8,spread,dynamic,0.000459
LU_buts,8,spread,guided,0.002622
LU_erhs,8,spread,guided,0.049368
LU_jacu,8,spread,guided,0.000182
